K-1,¡ãC,,,,,,,,,,,,,,,,,,
No,Date,Time,CH10,CH11,CH12,dis,,,,,,,,,,,,,
746,3/11/2024,2:06:25,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
747,3/11/2024,2:06:35,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
748,3/11/2024,2:06:45,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
749,3/11/2024,2:06:55,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
750,3/11/2024,2:07:05,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
751,3/11/2024,2:07:15,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
752,3/11/2024,2:07:25,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
753,3/11/2024,2:07:36,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
754,3/11/2024,2:07:46,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
755,3/11/2024,2:07:56,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
756,3/11/2024,2:08:06,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
757,3/11/2024,2:08:16,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
758,3/11/2024,2:08:26,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
759,3/11/2024,2:08:36,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
760,3/11/2024,2:08:46,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
761,3/11/2024,2:08:56,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
762,3/11/2024,2:09:06,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
763,3/11/2024,2:09:17,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
764,3/11/2024,2:09:27,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
765,3/11/2024,2:09:37,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
766,3/11/2024,2:09:47,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
767,3/11/2024,2:09:57,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
768,3/11/2024,2:10:07,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
769,3/11/2024,2:10:17,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
770,3/11/2024,2:10:27,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
771,3/11/2024,2:10:37,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
772,3/11/2024,2:10:47,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
773,3/11/2024,2:10:58,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
774,3/11/2024,2:11:08,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
775,3/11/2024,2:11:18,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
776,3/11/2024,2:11:28,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
777,3/11/2024,2:11:38,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
778,3/11/2024,2:11:48,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
779,3/11/2024,2:11:58,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
780,3/11/2024,2:12:08,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
781,3/11/2024,2:12:18,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
782,3/11/2024,2:12:28,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
783,3/11/2024,2:12:39,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
784,3/11/2024,2:12:49,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
785,3/11/2024,2:12:59,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
786,3/11/2024,2:13:09,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
787,3/11/2024,2:13:19,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
788,3/11/2024,2:13:29,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
789,3/11/2024,2:13:39,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
790,3/11/2024,2:13:49,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
791,3/11/2024,2:13:59,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
792,3/11/2024,2:14:09,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
793,3/11/2024,2:14:20,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
794,3/11/2024,2:14:30,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
795,3/11/2024,2:14:40,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
796,3/11/2024,2:14:50,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
797,3/11/2024,2:15:00,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
798,3/11/2024,2:15:10,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
799,3/11/2024,2:15:20,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
800,3/11/2024,2:15:30,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
801,3/11/2024,2:15:40,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
802,3/11/2024,2:15:50,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
803,3/11/2024,2:16:01,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
804,3/11/2024,2:16:11,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
805,3/11/2024,2:16:21,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
806,3/11/2024,2:16:31,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
807,3/11/2024,2:16:41,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
808,3/11/2024,2:16:51,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
809,3/11/2024,2:17:01,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
810,3/11/2024,2:17:11,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
811,3/11/2024,2:17:21,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
812,3/11/2024,2:17:31,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
813,3/11/2024,2:17:42,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
814,3/11/2024,2:17:52,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
815,3/11/2024,2:18:02,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
816,3/11/2024,2:18:12,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
817,3/11/2024,2:18:22,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
818,3/11/2024,2:18:32,30.7,29.3,29.5,1.4,,,,29.9,27.7,2.2,,,,,,,
819,3/11/2024,2:18:42,30.7,29.3,29.5,1.4,,,,29.9,27.7,2.2,,,,,,,
820,3/11/2024,2:18:52,30.7,29.3,29.5,1.4,,,,29.9,27.7,2.2,,,,,,,
821,3/11/2024,2:19:02,30.7,29.3,29.5,1.4,,,,29.9,27.7,2.2,,,,,,,
822,3/11/2024,2:19:12,30.7,29.3,29.5,1.4,,,,29.9,27.7,2.2,,,,,,,
823,3/11/2024,2:19:23,30.7,29.3,29.5,1.4,,,,29.9,27.7,2.2,,,,,,,
824,3/11/2024,2:19:33,30.7,29.3,29.5,1.4,,,,29.9,27.7,2.2,,,,,,,
825,3/11/2024,2:19:43,30.7,29.3,29.5,1.4,,,,29.9,27.7,2.2,,,,,,,
826,3/11/2024,2:19:53,30.7,29.3,29.5,1.4,,,,29.9,27.7,2.2,,,,,,,
827,3/11/2024,2:20:03,30.7,29.3,29.5,1.4,,,,29.9,27.7,2.2,,,,,,,
828,3/11/2024,2:20:13,30.7,29.3,29.5,1.4,,,,29.9,27.7,2.2,,,,,,,
829,3/11/2024,2:20:23,30.7,29.3,29.5,1.4,,,,29.9,27.7,2.2,,,,,,,
830,3/11/2024,2:20:33,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
831,3/11/2024,2:20:43,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
832,3/11/2024,2:20:53,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
833,3/11/2024,2:21:04,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
834,3/11/2024,2:21:14,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
835,3/11/2024,2:21:24,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
836,3/11/2024,2:21:34,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
837,3/11/2024,2:21:44,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
838,3/11/2024,2:21:54,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
839,3/11/2024,2:22:04,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
840,3/11/2024,2:22:14,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
841,3/11/2024,2:22:24,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
842,3/11/2024,2:22:34,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
843,3/11/2024,2:22:45,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
844,3/11/2024,2:22:55,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
845,3/11/2024,2:23:05,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
846,3/11/2024,2:23:15,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
847,3/11/2024,2:23:25,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
848,3/11/2024,2:23:35,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
849,3/11/2024,2:23:45,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
850,3/11/2024,2:23:55,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
851,3/11/2024,2:24:05,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
852,3/11/2024,2:24:15,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
853,3/11/2024,2:24:26,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
854,3/11/2024,2:24:36,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
855,3/11/2024,2:24:46,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
856,3/11/2024,2:24:56,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
857,3/11/2024,2:25:06,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
858,3/11/2024,2:25:16,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
859,3/11/2024,2:25:26,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
860,3/11/2024,2:25:36,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
861,3/11/2024,2:25:46,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
862,3/11/2024,2:25:56,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
863,3/11/2024,2:26:07,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
864,3/11/2024,2:26:17,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
865,3/11/2024,2:26:27,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
866,3/11/2024,2:26:37,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
867,3/11/2024,2:26:47,30.7,29.2,29.4,1.5,,,,29.9,27.7,2.2,,,,,,,
868,3/11/2024,2:26:57,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
869,3/11/2024,2:27:07,30.7,29.2,29.4,1.5,,,,29.9,27.7,2.2,,,,,,,
870,3/11/2024,2:27:17,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
871,3/11/2024,2:27:27,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
872,3/11/2024,2:27:37,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
873,3/11/2024,2:27:48,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
874,3/11/2024,2:27:58,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
875,3/11/2024,2:28:08,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
876,3/11/2024,2:28:18,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
877,3/11/2024,2:28:28,30.7,29.2,29.4,1.5,,,,29.9,27.7,2.2,,,,,,,
878,3/11/2024,2:28:38,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
879,3/11/2024,2:28:48,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
880,3/11/2024,2:28:58,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
881,3/11/2024,2:29:08,30.7,29.2,29.4,1.5,,,,29.9,27.7,2.2,,,,,,,
882,3/11/2024,2:29:18,30.7,29.2,29.4,1.5,,,,29.9,27.7,2.2,,,,,,,
883,3/11/2024,2:29:29,30.7,29.2,29.4,1.5,,,,29.9,27.7,2.2,,,,,,,
884,3/11/2024,2:29:39,30.7,29.2,29.4,1.5,,,,29.9,27.7,2.2,,,,,,,
885,3/11/2024,2:29:49,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
886,3/11/2024,2:29:59,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
887,3/11/2024,2:30:09,30.7,29.2,29.4,1.5,,,,29.9,27.7,2.2,,,,,,,
888,3/11/2024,2:30:19,30.7,29.2,29.4,1.5,,,,29.9,27.7,2.2,,,,,,,
889,3/11/2024,2:30:29,30.7,29.2,29.4,1.5,,,,29.9,27.7,2.2,,,,,,,
890,3/11/2024,2:30:39,30.7,29.2,29.4,1.5,,,,29.9,27.7,2.2,,,,,,,
891,3/11/2024,2:30:49,30.7,29.2,29.4,1.5,,,,29.9,27.7,2.2,,,,,,,
892,3/11/2024,2:30:59,30.7,29.2,29.4,1.5,,,,29.9,27.7,2.2,,,,,,,
893,3/11/2024,2:31:10,30.7,29.2,29.4,1.5,,,,29.9,27.7,2.2,,,,,,,
894,3/11/2024,2:31:20,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
895,3/11/2024,2:31:30,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
896,3/11/2024,2:31:40,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
897,3/11/2024,2:31:50,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
898,3/11/2024,2:32:00,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
899,3/11/2024,2:32:10,30.7,29.2,29.4,1.5,,,,29.9,27.7,2.2,,,,,,,
900,3/11/2024,2:32:20,30.7,29.2,29.4,1.5,,,,29.9,27.7,2.2,,,,,,,
901,3/11/2024,2:32:30,30.7,29.2,29.4,1.5,,,,29.9,27.7,2.2,,,,,,,
902,3/11/2024,2:32:40,30.7,29.2,29.4,1.5,,,,29.9,27.7,2.2,,,,,,,
903,3/11/2024,2:32:50,30.7,29.2,29.4,1.5,,,,29.9,27.7,2.2,,,,,,,
904,3/11/2024,2:33:01,30.7,29.2,29.4,1.5,,,,29.9,27.7,2.2,,,,,,,
905,3/11/2024,2:33:11,30.7,29.2,29.4,1.5,,,,29.9,27.7,2.2,,,,,,,
906,3/11/2024,2:33:21,30.7,29.2,29.4,1.5,,,,29.9,27.7,2.2,,,,,,,
907,3/11/2024,2:33:31,30.7,29.2,29.4,1.5,,,,29.9,27.7,2.2,,,,,,,
908,3/11/2024,2:33:41,30.7,29.2,29.4,1.5,,,,29.9,27.7,2.2,,,,,,,
909,3/11/2024,2:33:51,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
910,3/11/2024,2:34:01,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
911,3/11/2024,2:34:11,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
912,3/11/2024,2:34:21,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
913,3/11/2024,2:34:31,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
914,3/11/2024,2:34:42,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
915,3/11/2024,2:34:52,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
916,3/11/2024,2:35:02,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
917,3/11/2024,2:35:12,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
918,3/11/2024,2:35:22,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
919,3/11/2024,2:35:32,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
920,3/11/2024,2:35:42,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
921,3/11/2024,2:35:52,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
922,3/11/2024,2:36:02,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
923,3/11/2024,2:36:12,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
924,3/11/2024,2:36:23,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
925,3/11/2024,2:36:33,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
926,3/11/2024,2:36:43,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
927,3/11/2024,2:36:53,30.7,29.2,29.4,1.5,,,,29.9,27.7,2.2,,,,,,,
928,3/11/2024,2:37:03,30.7,29.2,29.4,1.5,,,,29.9,27.7,2.2,,,,,,,
929,3/11/2024,2:37:13,30.7,29.2,29.4,1.5,,,,29.9,27.7,2.2,,,,,,,
930,3/11/2024,2:37:23,30.7,29.2,29.4,1.5,,,,29.9,27.7,2.2,,,,,,,
931,3/11/2024,2:37:33,30.7,29.2,29.4,1.5,,,,29.9,27.7,2.2,,,,,,,
932,3/11/2024,2:37:43,30.7,29.2,29.4,1.5,,,,29.9,27.7,2.2,,,,,,,
933,3/11/2024,2:37:53,30.7,29.2,29.4,1.5,,,,29.9,27.7,2.2,,,,,,,
934,3/11/2024,2:38:04,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
935,3/11/2024,2:38:14,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
936,3/11/2024,2:38:24,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
937,3/11/2024,2:38:34,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
938,3/11/2024,2:38:44,30.7,29.2,29.4,1.5,,,,29.9,27.7,2.2,,,,,,,
939,3/11/2024,2:38:54,30.7,29.2,29.4,1.5,,,,29.9,27.7,2.2,,,,,,,
940,3/11/2024,2:39:04,30.7,29.3,29.5,1.4,,,,29.9,27.7,2.2,,,,,,,
941,3/11/2024,2:39:14,30.7,29.2,29.4,1.5,,,,29.9,27.7,2.2,,,,,,,
942,3/11/2024,2:39:24,30.7,29.3,29.5,1.4,,,,29.9,27.7,2.2,,,,,,,
943,3/11/2024,2:39:34,30.7,29.3,29.5,1.4,,,,29.9,27.7,2.2,,,,,,,
944,3/11/2024,2:39:45,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
945,3/11/2024,2:39:55,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
946,3/11/2024,2:40:05,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
947,3/11/2024,2:40:15,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
948,3/11/2024,2:40:25,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
949,3/11/2024,2:40:35,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
950,3/11/2024,2:40:45,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
951,3/11/2024,2:40:55,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
952,3/11/2024,2:41:05,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
953,3/11/2024,2:41:15,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
954,3/11/2024,2:41:26,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
955,3/11/2024,2:41:36,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
956,3/11/2024,2:41:46,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
957,3/11/2024,2:41:56,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
958,3/11/2024,2:42:06,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
959,3/11/2024,2:42:16,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
960,3/11/2024,2:42:26,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
961,3/11/2024,2:42:36,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
962,3/11/2024,2:42:46,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
963,3/11/2024,2:42:56,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
964,3/11/2024,2:43:07,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
965,3/11/2024,2:43:17,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
966,3/11/2024,2:43:27,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
967,3/11/2024,2:43:37,30.7,29.2,29.4,1.5,,,,29.9,27.7,2.2,,,,,,,
968,3/11/2024,2:43:47,30.7,29.2,29.4,1.5,,,,29.9,27.7,2.2,,,,,,,
969,3/11/2024,2:43:57,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
970,3/11/2024,2:44:08,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
971,3/11/2024,2:44:17,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
972,3/11/2024,2:44:27,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
973,3/11/2024,2:44:37,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
974,3/11/2024,2:44:48,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
975,3/11/2024,2:44:58,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
976,3/11/2024,2:45:08,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
977,3/11/2024,2:45:18,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
978,3/11/2024,2:45:28,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
979,3/11/2024,2:45:38,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
980,3/11/2024,2:45:48,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
981,3/11/2024,2:45:58,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
982,3/11/2024,2:46:08,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
983,3/11/2024,2:46:18,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
984,3/11/2024,2:46:29,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
985,3/11/2024,2:46:39,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
986,3/11/2024,2:46:49,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
987,3/11/2024,2:46:59,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
988,3/11/2024,2:47:09,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
989,3/11/2024,2:47:19,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
990,3/11/2024,2:47:29,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
991,3/11/2024,2:47:39,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
992,3/11/2024,2:47:49,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
993,3/11/2024,2:47:59,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
994,3/11/2024,2:48:10,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
995,3/11/2024,2:48:20,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
996,3/11/2024,2:48:30,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
997,3/11/2024,2:48:40,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
998,3/11/2024,2:48:50,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
999,3/11/2024,2:49:00,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1000,3/11/2024,2:49:10,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
1001,3/11/2024,2:49:20,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
1002,3/11/2024,2:49:30,30.6,29.3,29.5,1.3,,,,29.8,27.6,2.2,,,,,,,
1003,3/11/2024,2:49:40,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
1004,3/11/2024,2:49:51,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
1005,3/11/2024,2:50:01,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
1006,3/11/2024,2:50:11,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
1007,3/11/2024,2:50:21,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
